fecha,datetime,tipo,tarjeta,monto,tipo_cafe
11/1/25,13:53.9,card,ANON-0000-0000-1088,25.96,Americano
11/1/25,20:17.6,card,ANON-0000-0000-1089,35.76,Latte
11/1/25,21:25.6,card,ANON-0000-0000-1089,35.76,Latte
11/1/25,10:58.7,card,ANON-0000-0000-1089,35.76,Latte
11/1/25,13:24.8,card,ANON-0000-0000-1089,35.76,Latte
11/1/25,12:54.8,card,ANON-0000-0000-1090,30.86,Americano with Milk
11/1/25,15:38.1,card,ANON-0000-0000-1091,30.86,Americano with Milk
11/1/25,16:43.9,card,ANON-0000-0000-1091,35.76,Cappuccino
11/1/25,47:03.0,card,ANON-0000-0000-1092,35.76,Latte
11/1/25,19:34.0,card,ANON-0000-0000-1093,25.96,Cortado
11/1/25,20:56.8,card,ANON-0000-0000-1094,35.76,Latte
11/1/25,22:05.1,card,ANON-0000-0000-1093,25.96,Cortado
11/1/25,01:28.5,card,ANON-0000-0000-1095,30.86,Americano with Milk
12/1/25,45:32.4,card,ANON-0000-0000-0842,30.86,Americano with Milk
12/1/25,48:18.7,card,ANON-0000-0000-0842,25.96,Americano
12/1/25,49:50.3,card,ANON-0000-0000-0012,30.86,Americano with Milk
12/1/25,15:58.8,card,ANON-0000-0000-1096,35.76,Hot Chocolate
12/1/25,56:04.3,card,ANON-0000-0000-1097,30.86,Americano with Milk
13/1/25,08:20.3,card,ANON-0000-0000-0533,30.86,Americano with Milk
13/1/25,17:19.6,card,ANON-0000-0000-0276,30.86,Americano with Milk
13/1/25,02:56.6,card,ANON-0000-0000-1034,25.96,Cortado
13/1/25,50:46.6,card,ANON-0000-0000-0906,35.76,Latte
13/1/25,11:27.3,card,ANON-0000-0000-1098,35.76,Latte
13/1/25,12:28.3,card,ANON-0000-0000-1098,35.76,Cappuccino
13/1/25,25:36.3,card,ANON-0000-0000-1099,35.76,Latte
13/1/25,51:18.3,card,ANON-0000-0000-0050,21.06,Espresso
14/1/25,37:42.5,card,ANON-0000-0000-0682,35.76,Latte
14/1/25,53:42.8,card,ANON-0000-0000-1029,25.96,Cortado
14/1/25,21:45.6,card,ANON-0000-0000-0276,30.86,Americano with Milk
14/1/25,49:14.4,card,ANON-0000-0000-1100,35.76,Latte
14/1/25,18:19.3,card,ANON-0000-0000-1101,30.86,Americano with Milk
14/1/25,19:26.5,card,ANON-0000-0000-1101,30.86,Americano with Milk
14/1/25,41:55.9,card,ANON-0000-0000-0206,35.76,Cappuccino
14/1/25,02:35.6,card,ANON-0000-0000-1097,35.76,Latte
15/1/25,12:04.2,card,ANON-0000-0000-0419,30.86,Americano with Milk
15/1/25,10:23.7,card,ANON-0000-0000-1102,25.96,Americano
15/1/25,14:14.6,card,ANON-0000-0000-0886,35.76,Cappuccino
15/1/25,35:21.9,card,ANON-0000-0000-0634,35.76,Latte
15/1/25,36:47.9,card,ANON-0000-0000-1103,35.76,Cappuccino
15/1/25,37:55.7,card,ANON-0000-0000-0634,35.76,Latte
15/1/25,55:26.0,card,ANON-0000-0000-1104,35.76,Latte
15/1/25,06:12.4,card,ANON-0000-0000-1105,35.76,Latte
15/1/25,51:14.1,card,ANON-0000-0000-1097,35.76,Latte
15/1/25,41:14.3,card,ANON-0000-0000-0731,35.76,Cappuccino
16/1/25,32:57.7,card,ANON-0000-0000-0886,35.76,Latte
16/1/25,38:09.4,card,ANON-0000-0000-0419,30.86,Americano with Milk
16/1/25,41:40.9,card,ANON-0000-0000-0012,30.86,Americano with Milk
16/1/25,12:16.3,card,ANON-0000-0000-0141,25.96,Cortado
16/1/25,16:19.2,card,ANON-0000-0000-1106,35.76,Latte
16/1/25,35:11.0,card,ANON-0000-0000-0406,35.76,Latte
16/1/25,15:57.4,card,ANON-0000-0000-1097,35.76,Cappuccino
16/1/25,15:59.7,card,ANON-0000-0000-1045,35.76,Hot Chocolate
16/1/25,16:59.2,card,ANON-0000-0000-1045,35.76,Hot Chocolate
16/1/25,40:12.5,card,ANON-0000-0000-1107,25.96,Cortado
17/1/25,38:19.8,card,ANON-0000-0000-1108,35.76,Cocoa
17/1/25,26:20.8,card,ANON-0000-0000-1109,35.76,Latte
17/1/25,27:48.4,card,ANON-0000-0000-1109,35.76,Cappuccino
17/1/25,47:56.1,card,ANON-0000-0000-0276,30.86,Americano with Milk
17/1/25,27:38.4,card,ANON-0000-0000-0012,30.86,Americano with Milk
17/1/25,20:54.0,card,ANON-0000-0000-1110,35.76,Cocoa
17/1/25,22:02.7,card,ANON-0000-0000-1110,35.76,Cocoa
17/1/25,39:10.6,card,ANON-0000-0000-0906,35.76,Hot Chocolate
17/1/25,22:19.0,card,ANON-0000-0000-0877,35.76,Hot Chocolate
18/1/25,12:38.2,card,ANON-0000-0000-1082,30.86,Americano with Milk
18/1/25,33:40.1,card,ANON-0000-0000-0507,35.76,Hot Chocolate
18/1/25,35:14.2,card,ANON-0000-0000-0507,35.76,Latte
18/1/25,36:29.0,card,ANON-0000-0000-0507,35.76,Hot Chocolate
20/1/25,29:48.0,card,ANON-0000-0000-0012,30.86,Americano with Milk
20/1/25,57:25.2,card,ANON-0000-0000-0276,30.86,Americano with Milk
20/1/25,40:24.0,card,ANON-0000-0000-0141,25.96,Cortado
20/1/25,04:49.9,card,ANON-0000-0000-1111,25.96,Americano
20/1/25,06:00.7,card,ANON-0000-0000-1111,25.96,Cortado
20/1/25,45:14.1,card,ANON-0000-0000-1112,30.86,Americano with Milk
20/1/25,08:11.4,card,ANON-0000-0000-1113,35.76,Hot Chocolate
20/1/25,26:24.9,card,ANON-0000-0000-1114,35.76,Cappuccino
20/1/25,27:29.0,card,ANON-0000-0000-1114,35.76,Cappuccino
20/1/25,13:45.4,card,ANON-0000-0000-1115,35.76,Latte
21/1/25,05:04.3,card,ANON-0000-0000-1010,35.76,Cocoa
21/1/25,18:19.3,card,ANON-0000-0000-0141,25.96,Cortado
21/1/25,19:28.3,card,ANON-0000-0000-1082,30.86,Americano with Milk
21/1/25,35:16.5,card,ANON-0000-0000-1116,25.96,Americano
21/1/25,32:32.7,card,ANON-0000-0000-1117,35.76,Hot Chocolate
21/1/25,54:13.4,card,ANON-0000-0000-0333,35.76,Latte
21/1/25,56:15.3,card,ANON-0000-0000-0333,35.76,Latte
21/1/25,15:21.1,card,ANON-0000-0000-1110,25.96,Americano
22/1/25,24:45.9,card,ANON-0000-0000-1118,21.06,Espresso
22/1/25,32:06.5,card,ANON-0000-0000-0463,30.86,Americano with Milk
22/1/25,49:59.4,card,ANON-0000-0000-1119,35.76,Cocoa
22/1/25,10:26.0,card,ANON-0000-0000-1051,30.86,Americano with Milk
22/1/25,11:23.1,card,ANON-0000-0000-1051,35.76,Cappuccino
22/1/25,29:15.7,card,ANON-0000-0000-1120,35.76,Latte
22/1/25,14:30.7,card,ANON-0000-0000-1121,30.86,Americano with Milk
24/1/25,42:17.0,card,ANON-0000-0000-1034,35.76,Cappuccino
24/1/25,43:37.6,card,ANON-0000-0000-1034,25.96,Cortado
24/1/25,28:38.8,card,ANON-0000-0000-1122,35.76,Cocoa
24/1/25,41:49.3,card,ANON-0000-0000-1123,25.96,Americano
24/1/25,16:26.4,card,ANON-0000-0000-1045,35.76,Cocoa
24/1/25,31:55.6,card,ANON-0000-0000-1124,35.76,Hot Chocolate
24/1/25,32:57.9,card,ANON-0000-0000-1124,35.76,Latte
25/1/25,21:04.2,card,ANON-0000-0000-1114,35.76,Cappuccino
25/1/25,38:24.6,card,ANON-0000-0000-1125,35.76,Cappuccino
25/1/25,39:35.1,card,ANON-0000-0000-1126,25.96,Americano
26/1/25,35:23.0,card,ANON-0000-0000-1127,25.96,Americano
26/1/25,36:34.0,card,ANON-0000-0000-1127,21.06,Espresso
27/1/25,07:42.4,card,ANON-0000-0000-0141,25.96,Cortado
27/1/25,32:43.5,card,ANON-0000-0000-0141,25.96,Americano
27/1/25,05:02.4,card,ANON-0000-0000-1128,35.76,Cappuccino
27/1/25,45:08.8,card,ANON-0000-0000-0276,30.86,Americano with Milk
27/1/25,27:54.1,card,ANON-0000-0000-0141,30.86,Americano with Milk
27/1/25,29:00.9,card,ANON-0000-0000-0141,25.96,Cortado
27/1/25,30:12.7,card,ANON-0000-0000-0141,30.86,Americano with Milk
27/1/25,55:19.3,card,ANON-0000-0000-1129,35.76,Latte
27/1/25,02:40.3,card,ANON-0000-0000-1130,35.76,Latte
27/1/25,03:45.5,card,ANON-0000-0000-1131,35.76,Latte
28/1/25,26:36.8,card,ANON-0000-0000-0197,35.76,Latte
28/1/25,33:17.1,card,ANON-0000-0000-1132,25.96,Americano
28/1/25,56:26.9,card,ANON-0000-0000-0224,30.86,Americano with Milk
28/1/25,22:01.2,card,ANON-0000-0000-1133,25.96,Americano
28/1/25,19:07.6,card,ANON-0000-0000-1134,35.76,Cocoa
28/1/25,20:44.7,card,ANON-0000-0000-1134,25.96,Cortado
28/1/25,40:00.9,card,ANON-0000-0000-1135,25.96,Americano
28/1/25,11:50.9,card,ANON-0000-0000-1136,35.76,Latte
28/1/25,13:45.2,card,ANON-0000-0000-1137,35.76,Cappuccino
29/1/25,38:47.2,card,ANON-0000-0000-1069,25.96,Americano
29/1/25,25:36.8,card,ANON-0000-0000-1138,25.96,Americano
29/1/25,19:08.3,card,ANON-0000-0000-1139,30.86,Americano with Milk
29/1/25,20:34.7,card,ANON-0000-0000-1139,21.06,Espresso
30/1/25,18:05.5,card,ANON-0000-0000-0224,30.86,Americano with Milk
30/1/25,12:33.9,card,ANON-0000-0000-0276,30.86,Americano with Milk
30/1/25,26:29.2,card,ANON-0000-0000-0862,25.96,Cortado
30/1/25,42:15.7,card,ANON-0000-0000-1140,35.76,Hot Chocolate
30/1/25,02:00.7,card,ANON-0000-0000-1141,25.96,Americano
30/1/25,41:42.3,card,ANON-0000-0000-1142,30.86,Americano with Milk
30/1/25,18:48.4,card,ANON-0000-0000-1143,35.76,Hot Chocolate
30/1/25,24:06.7,card,ANON-0000-0000-1069,30.86,Americano with Milk
30/1/25,41:49.7,card,ANON-0000-0000-1144,25.96,Cortado
31/1/25,40:51.4,card,ANON-0000-0000-0141,25.96,Americano
31/1/25,41:44.7,card,ANON-0000-0000-0141,30.86,Americano with Milk
31/1/25,17:14.8,card,ANON-0000-0000-0304,30.86,Americano with Milk
31/1/25,20:11.0,card,ANON-0000-0000-1145,35.76,Cocoa
31/1/25,26:46.8,card,ANON-0000-0000-0333,35.76,Cappuccino
31/1/25,27:47.7,card,ANON-0000-0000-0333,35.76,Cappuccino
31/1/25,31:01.2,card,ANON-0000-0000-1133,35.76,Latte
31/1/25,54:25.7,card,ANON-0000-0000-0507,35.76,Latte
31/1/25,02:58.3,card,ANON-0000-0000-1146,35.76,Cappuccino
31/1/25,48:34.0,card,ANON-0000-0000-0304,30.86,Americano with Milk
31/1/25,35:58.8,card,ANON-0000-0000-1147,30.86,Americano with Milk
31/1/25,37:02.0,card,ANON-0000-0000-1148,25.96,Americano
1/2/25,50:23.6,card,ANON-0000-0000-0304,30.86,Americano with Milk
1/2/25,07:22.8,card,ANON-0000-0000-0224,30.86,Americano with Milk
1/2/25,14:46.6,card,ANON-0000-0000-0141,25.96,Cortado
1/2/25,15:29.2,card,ANON-0000-0000-0141,25.96,Cortado
1/2/25,35:18.9,card,ANON-0000-0000-1149,35.76,Cappuccino
1/2/25,36:16.6,card,ANON-0000-0000-1149,35.76,Cappuccino
1/2/25,49:59.0,card,ANON-0000-0000-1069,35.76,Latte
1/2/25,57:14.4,card,ANON-0000-0000-1114,35.76,Cappuccino
1/2/25,53:15.5,card,ANON-0000-0000-0224,30.86,Americano with Milk
1/2/25,54:24.1,card,ANON-0000-0000-0224,30.86,Americano with Milk
1/2/25,37:01.8,card,ANON-0000-0000-0427,30.86,Americano with Milk
2/2/25,56:21.9,card,ANON-0000-0000-1132,35.76,Cappuccino
2/2/25,57:37.8,card,ANON-0000-0000-1132,35.76,Cappuccino
2/2/25,54:32.2,card,ANON-0000-0000-1150,35.76,Latte
2/2/25,56:04.7,card,ANON-0000-0000-1151,35.76,Latte
2/2/25,22:57.3,card,ANON-0000-0000-0265,30.86,Americano with Milk
2/2/25,45:07.9,card,ANON-0000-0000-0507,35.76,Latte
2/2/25,46:57.2,card,ANON-0000-0000-1152,35.76,Latte
3/2/25,03:24.8,card,ANON-0000-0000-1152,35.76,Cappuccino
3/2/25,04:56.6,card,ANON-0000-0000-1152,30.86,Americano with Milk
3/2/25,04:03.6,card,ANON-0000-0000-1152,21.06,Espresso
3/2/25,09:09.0,card,ANON-0000-0000-1153,30.86,Americano with Milk
3/2/25,15:38.6,card,ANON-0000-0000-1154,25.96,Americano
3/2/25,22:18.4,card,ANON-0000-0000-1155,35.76,Cappuccino
3/2/25,49:58.6,card,ANON-0000-0000-1156,30.86,Americano with Milk
3/2/25,25:02.1,card,ANON-0000-0000-1157,35.76,Cappuccino
3/2/25,32:53.7,card,ANON-0000-0000-1158,35.76,Cappuccino
3/2/25,51:03.3,card,ANON-0000-0000-1159,25.96,Americano
3/2/25,06:36.5,card,ANON-0000-0000-1160,25.96,Americano
3/2/25,47:02.2,card,ANON-0000-0000-0019,35.76,Latte
3/2/25,50:20.6,card,ANON-0000-0000-0507,35.76,Latte
3/2/25,01:44.6,card,ANON-0000-0000-1161,35.76,Latte
3/2/25,41:27.2,card,ANON-0000-0000-1110,25.96,Americano
3/2/25,01:26.9,card,ANON-0000-0000-1160,35.76,Cocoa
3/2/25,09:55.1,card,ANON-0000-0000-1162,30.86,Americano with Milk
3/2/25,11:07.2,card,ANON-0000-0000-1163,30.86,Americano with Milk
3/2/25,12:05.2,card,ANON-0000-0000-1163,30.86,Americano with Milk
3/2/25,13:21.5,card,ANON-0000-0000-1164,35.76,Hot Chocolate
3/2/25,14:18.4,card,ANON-0000-0000-1164,35.76,Latte
3/2/25,15:40.9,card,ANON-0000-0000-1165,35.76,Hot Chocolate
3/2/25,44:17.7,card,ANON-0000-0000-1166,30.86,Americano with Milk
3/2/25,09:00.5,card,ANON-0000-0000-1167,25.96,Americano
3/2/25,44:14.1,card,ANON-0000-0000-1168,35.76,Cocoa
4/2/25,04:56.8,card,ANON-0000-0000-1163,30.86,Americano with Milk
4/2/25,11:31.3,card,ANON-0000-0000-1110,25.96,Americano
4/2/25,35:58.3,card,ANON-0000-0000-1169,30.86,Americano with Milk
4/2/25,07:39.0,card,ANON-0000-0000-1160,25.96,Cortado
4/2/25,15:14.0,card,ANON-0000-0000-1170,25.96,Americano
4/2/25,17:36.5,card,ANON-0000-0000-1163,30.86,Americano with Milk
4/2/25,19:48.5,card,ANON-0000-0000-1171,25.96,Americano
4/2/25,13:41.8,card,ANON-0000-0000-1157,30.86,Americano with Milk
4/2/25,05:21.9,card,ANON-0000-0000-1172,35.76,Cocoa
4/2/25,09:36.7,card,ANON-0000-0000-1173,35.76,Cocoa
4/2/25,10:27.6,card,ANON-0000-0000-1173,35.76,Cocoa
4/2/25,27:27.3,card,ANON-0000-0000-1174,25.96,Cortado
5/2/25,42:10.5,card,ANON-0000-0000-1156,30.86,Americano with Milk
5/2/25,10:43.7,card,ANON-0000-0000-1163,30.86,Americano with Milk
5/2/25,49:35.8,card,ANON-0000-0000-1163,25.96,Americano
5/2/25,50:41.6,card,ANON-0000-0000-1163,25.96,Americano
5/2/25,51:45.4,card,ANON-0000-0000-1163,25.96,Americano
5/2/25,58:36.4,card,ANON-0000-0000-1163,30.86,Americano with Milk
5/2/25,10:46.9,card,ANON-0000-0000-1175,25.96,Americano
5/2/25,20:46.2,card,ANON-0000-0000-1176,25.96,Americano
5/2/25,43:42.8,card,ANON-0000-0000-1171,21.06,Espresso
5/2/25,44:29.3,card,ANON-0000-0000-1171,21.06,Espresso
5/2/25,57:52.7,card,ANON-0000-0000-1161,35.76,Cappuccino
5/2/25,50:58.8,card,ANON-0000-0000-1177,35.76,Cappuccino
5/2/25,34:20.4,card,ANON-0000-0000-1165,35.76,Hot Chocolate
5/2/25,35:33.0,card,ANON-0000-0000-1164,35.76,Latte
5/2/25,36:34.2,card,ANON-0000-0000-1164,35.76,Latte
5/2/25,39:01.7,card,ANON-0000-0000-1152,35.76,Cocoa
5/2/25,41:10.0,card,ANON-0000-0000-1165,35.76,Hot Chocolate
5/2/25,18:34.4,card,ANON-0000-0000-1178,35.76,Cappuccino
5/2/25,19:49.1,card,ANON-0000-0000-1179,35.76,Cappuccino
5/2/25,20:51.5,card,ANON-0000-0000-1180,35.76,Cocoa
5/2/25,25:29.3,card,ANON-0000-0000-1157,30.86,Americano with Milk
5/2/25,45:42.1,card,ANON-0000-0000-1181,35.76,Cappuccino
5/2/25,06:46.3,card,ANON-0000-0000-0507,35.76,Hot Chocolate
5/2/25,03:20.6,card,ANON-0000-0000-1182,35.76,Cocoa
6/2/25,16:48.6,card,ANON-0000-0000-1163,30.86,Americano with Milk
6/2/25,59:21.5,card,ANON-0000-0000-1171,25.96,Americano
6/2/25,55:31.6,card,ANON-0000-0000-1162,30.86,Americano with Milk
6/2/25,59:22.4,card,ANON-0000-0000-1158,35.76,Cappuccino
6/2/25,14:49.8,card,ANON-0000-0000-1163,35.76,Cocoa
6/2/25,09:45.6,card,ANON-0000-0000-1170,35.76,Cocoa
6/2/25,54:25.0,card,ANON-0000-0000-1183,35.76,Cocoa
6/2/25,53:12.7,card,ANON-0000-0000-1158,35.76,Cappuccino
6/2/25,55:06.5,card,ANON-0000-0000-1184,21.06,Espresso
6/2/25,06:59.3,card,ANON-0000-0000-1185,35.76,Cocoa
6/2/25,07:47.1,card,ANON-0000-0000-1186,35.76,Cocoa
6/2/25,23:13.5,card,ANON-0000-0000-1163,35.76,Latte
7/2/25,44:50.0,card,ANON-0000-0000-1152,30.86,Americano with Milk
7/2/25,07:04.7,card,ANON-0000-0000-1187,30.86,Americano with Milk
7/2/25,49:23.2,card,ANON-0000-0000-1188,25.96,Americano
7/2/25,09:38.6,card,ANON-0000-0000-1189,35.76,Cocoa
7/2/25,51:22.4,card,ANON-0000-0000-1163,30.86,Americano with Milk
7/2/25,58:51.8,card,ANON-0000-0000-1190,25.96,Americano
7/2/25,04:10.9,card,ANON-0000-0000-1170,25.96,Cortado
7/2/25,22:13.1,card,ANON-0000-0000-1191,35.76,Latte
7/2/25,23:14.1,card,ANON-0000-0000-1165,35.76,Hot Chocolate
7/2/25,24:35.2,card,ANON-0000-0000-1165,35.76,Latte
7/2/25,42:36.7,card,ANON-0000-0000-1178,35.76,Cocoa
7/2/25,43:36.1,card,ANON-0000-0000-1179,35.76,Cocoa
7/2/25,44:30.8,card,ANON-0000-0000-1192,25.96,Cortado
7/2/25,45:23.1,card,ANON-0000-0000-1192,35.76,Cocoa
7/2/25,10:59.4,card,ANON-0000-0000-1193,35.76,Cocoa
7/2/25,30:56.9,card,ANON-0000-0000-1161,25.96,Cortado
8/2/25,01:42.9,card,ANON-0000-0000-1163,25.96,Americano
8/2/25,56:17.1,card,ANON-0000-0000-1153,30.86,Americano with Milk
8/2/25,02:41.4,card,ANON-0000-0000-1194,25.96,Cortado
8/2/25,39:33.9,card,ANON-0000-0000-1195,25.96,Americano
8/2/25,46:12.8,card,ANON-0000-0000-1167,25.96,Americano
8/2/25,26:47.6,card,ANON-0000-0000-1170,25.96,Americano
8/2/25,07:04.2,card,ANON-0000-0000-1110,25.96,Americano
8/2/25,08:09.2,card,ANON-0000-0000-1110,25.96,Americano
9/2/25,49:24.1,card,ANON-0000-0000-1161,35.76,Cocoa
9/2/25,31:09.2,card,ANON-0000-0000-1157,30.86,Americano with Milk
9/2/25,51:28.0,card,ANON-0000-0000-1163,25.96,Americano
9/2/25,05:05.0,card,ANON-0000-0000-1196,35.76,Latte
9/2/25,13:09.2,card,ANON-0000-0000-1189,35.76,Cocoa
9/2/25,14:02.3,card,ANON-0000-0000-1189,35.76,Latte
9/2/25,15:57.9,card,ANON-0000-0000-1178,35.76,Hot Chocolate
9/2/25,16:52.2,card,ANON-0000-0000-1179,35.76,Cocoa
9/2/25,20:18.8,card,ANON-0000-0000-1161,25.96,Cortado
10/2/25,01:46.6,card,ANON-0000-0000-1152,25.96,Americano
10/2/25,16:32.1,card,ANON-0000-0000-1110,25.96,Americano
10/2/25,24:56.4,card,ANON-0000-0000-1152,25.96,Americano
10/2/25,11:43.0,card,ANON-0000-0000-1153,30.86,Americano with Milk
10/2/25,08:50.2,card,ANON-0000-0000-1167,25.96,Americano
10/2/25,11:06.0,card,ANON-0000-0000-1168,35.76,Cocoa
10/2/25,26:54.7,card,ANON-0000-0000-1197,30.86,Americano with Milk
10/2/25,40:13.3,card,ANON-0000-0000-1198,25.96,Americano
10/2/25,01:52.0,card,ANON-0000-0000-1199,35.76,Latte
10/2/25,07:41.4,card,ANON-0000-0000-1163,25.96,Americano
10/2/25,11:46.5,card,ANON-0000-0000-1163,35.76,Cocoa
10/2/25,15:44.6,card,ANON-0000-0000-1163,35.76,Cocoa
10/2/25,01:54.9,card,ANON-0000-0000-1200,35.76,Cappuccino
10/2/25,14:01.2,card,ANON-0000-0000-1166,30.86,Americano with Milk
10/2/25,46:02.6,card,ANON-0000-0000-1191,35.76,Latte
10/2/25,47:44.1,card,ANON-0000-0000-1165,35.76,Hot Chocolate
10/2/25,20:55.0,card,ANON-0000-0000-1170,35.76,Cocoa
10/2/25,12:02.4,card,ANON-0000-0000-0878,25.96,Americano
10/2/25,27:14.6,card,ANON-0000-0000-1157,30.86,Americano with Milk
10/2/25,14:01.5,card,ANON-0000-0000-1178,35.76,Latte
10/2/25,14:53.5,card,ANON-0000-0000-1201,35.76,Latte
11/2/25,38:26.0,card,ANON-0000-0000-1163,25.96,Americano
11/2/25,19:15.5,card,ANON-0000-0000-1176,25.96,Americano
11/2/25,20:12.2,card,ANON-0000-0000-1166,30.86,Americano with Milk
11/2/25,21:08.0,card,ANON-0000-0000-1189,35.76,Cocoa
11/2/25,56:49.9,card,ANON-0000-0000-1156,35.76,Hot Chocolate
11/2/25,09:08.4,card,ANON-0000-0000-1194,30.86,Americano with Milk
11/2/25,49:41.0,card,ANON-0000-0000-1202,21.06,Espresso
11/2/25,35:34.9,card,ANON-0000-0000-1163,35.76,Latte
11/2/25,36:42.2,card,ANON-0000-0000-1163,30.86,Americano with Milk
11/2/25,44:12.6,card,ANON-0000-0000-1203,30.86,Americano with Milk
11/2/25,50:40.4,card,ANON-0000-0000-1110,25.96,Americano
11/2/25,54:37.8,card,ANON-0000-0000-1203,30.86,Americano with Milk
11/2/25,04:11.0,card,ANON-0000-0000-1204,35.76,Latte
11/2/25,05:03.8,card,ANON-0000-0000-1204,35.76,Cocoa
12/2/25,16:57.2,card,ANON-0000-0000-1200,35.76,Cappuccino
12/2/25,35:37.6,card,ANON-0000-0000-1163,25.96,Americano
12/2/25,54:35.8,card,ANON-0000-0000-1163,35.76,Cocoa
12/2/25,19:45.9,card,ANON-0000-0000-1153,30.86,Americano with Milk
12/2/25,43:13.5,card,ANON-0000-0000-1188,25.96,Americano
12/2/25,43:29.1,card,ANON-0000-0000-1205,25.96,Americano
12/2/25,08:09.3,card,ANON-0000-0000-1206,25.96,Americano
12/2/25,41:39.7,card,ANON-0000-0000-1160,35.76,Hot Chocolate
12/2/25,41:24.8,card,ANON-0000-0000-1164,35.76,Hot Chocolate
12/2/25,42:16.6,card,ANON-0000-0000-1191,35.76,Latte
12/2/25,43:34.5,card,ANON-0000-0000-1165,35.76,Hot Chocolate
12/2/25,12:58.4,card,ANON-0000-0000-1160,25.96,Americano
12/2/25,26:08.5,card,ANON-0000-0000-1160,25.96,Americano
12/2/25,05:32.0,card,ANON-0000-0000-1200,35.76,Cappuccino
12/2/25,42:51.5,card,ANON-0000-0000-1110,25.96,Americano
12/2/25,05:40.7,card,ANON-0000-0000-0507,35.76,Latte
12/2/25,23:13.4,card,ANON-0000-0000-1178,35.76,Cocoa
12/2/25,17:04.3,card,ANON-0000-0000-1158,35.76,Cappuccino
13/2/25,38:47.9,card,ANON-0000-0000-1153,30.86,Americano with Milk
13/2/25,45:57.1,card,ANON-0000-0000-1152,25.96,Americano
13/2/25,17:21.0,card,ANON-0000-0000-1207,21.06,Espresso
13/2/25,36:05.1,card,ANON-0000-0000-1168,35.76,Cocoa
13/2/25,29:32.7,card,ANON-0000-0000-1156,30.86,Americano with Milk
13/2/25,59:27.0,card,ANON-0000-0000-1157,30.86,Americano with Milk
13/2/25,30:39.2,card,ANON-0000-0000-1163,25.96,Americano
13/2/25,31:33.7,card,ANON-0000-0000-1163,25.96,Americano
13/2/25,16:11.6,card,ANON-0000-0000-1178,30.86,Americano with Milk
13/2/25,17:20.2,card,ANON-0000-0000-1179,30.86,Americano with Milk
13/2/25,01:35.5,card,ANON-0000-0000-1208,35.76,Latte
13/2/25,15:08.5,card,ANON-0000-0000-0046,35.76,Cappuccino
13/2/25,06:30.4,card,ANON-0000-0000-1209,35.76,Latte
14/2/25,38:55.7,card,ANON-0000-0000-1163,25.96,Americano
14/2/25,07:09.3,card,ANON-0000-0000-1210,35.76,Hot Chocolate
14/2/25,45:59.8,card,ANON-0000-0000-1198,25.96,Americano
14/2/25,46:45.1,card,ANON-0000-0000-1198,21.06,Espresso
14/2/25,58:12.2,card,ANON-0000-0000-1211,30.86,Americano with Milk
14/2/25,00:16.7,card,ANON-0000-0000-1200,35.76,Cappuccino
14/2/25,36:40.9,card,ANON-0000-0000-0507,35.76,Cappuccino
14/2/25,38:47.5,card,ANON-0000-0000-0507,35.76,Latte
14/2/25,53:56.5,card,ANON-0000-0000-1212,35.76,Hot Chocolate
14/2/25,54:57.2,card,ANON-0000-0000-1212,35.76,Cappuccino
14/2/25,03:16.1,card,ANON-0000-0000-1160,25.96,Americano
14/2/25,04:29.5,card,ANON-0000-0000-1160,35.76,Cocoa
14/2/25,09:07.6,card,ANON-0000-0000-1202,21.06,Espresso
14/2/25,25:24.9,card,ANON-0000-0000-1213,30.86,Americano with Milk
14/2/25,18:30.0,card,ANON-0000-0000-1214,25.96,Americano
15/2/25,22:51.9,card,ANON-0000-0000-1200,35.76,Cappuccino
15/2/25,41:53.8,card,ANON-0000-0000-1163,35.76,Cappuccino
15/2/25,44:26.6,card,ANON-0000-0000-1163,25.96,Americano
15/2/25,02:19.9,card,ANON-0000-0000-0878,30.86,Americano with Milk
15/2/25,32:05.7,card,ANON-0000-0000-1200,30.86,Americano with Milk
15/2/25,01:51.2,card,ANON-0000-0000-1184,35.76,Cappuccino
15/2/25,11:53.9,card,ANON-0000-0000-1215,25.96,Americano
15/2/25,40:07.7,card,ANON-0000-0000-1201,35.76,Hot Chocolate
15/2/25,40:59.4,card,ANON-0000-0000-1179,35.76,Hot Chocolate
16/2/25,46:43.2,card,ANON-0000-0000-1216,25.96,Americano
16/2/25,50:00.6,card,ANON-0000-0000-1169,25.96,Americano
16/2/25,51:04.0,card,ANON-0000-0000-1169,30.86,Americano with Milk
16/2/25,04:47.9,card,ANON-0000-0000-1156,35.76,Hot Chocolate
16/2/25,32:29.1,card,ANON-0000-0000-1160,25.96,Americano
16/2/25,15:37.0,card,ANON-0000-0000-1196,35.76,Hot Chocolate
16/2/25,16:41.1,card,ANON-0000-0000-1196,35.76,Latte
16/2/25,12:27.4,card,ANON-0000-0000-1163,35.76,Hot Chocolate
16/2/25,13:33.0,card,ANON-0000-0000-1163,30.86,Americano with Milk
16/2/25,44:32.8,card,ANON-0000-0000-1217,30.86,Americano with Milk
17/2/25,50:04.5,card,ANON-0000-0000-1200,35.76,Cappuccino
17/2/25,53:13.8,card,ANON-0000-0000-1163,25.96,Americano
17/2/25,00:55.1,card,ANON-0000-0000-1160,25.96,Americano
17/2/25,28:06.6,card,ANON-0000-0000-1218,30.86,Americano with Milk
17/2/25,56:59.2,card,ANON-0000-0000-1210,35.76,Hot Chocolate
